"","COMPNOS","NatureCode","INCIDENT_TYPE_DESCRIPTION","MAIN_CRIMECODE","REPTDISTRICT","REPORTINGAREA","FROMDATE","WEAPONTYPE","Shooting","DOMESTIC","SHIFT","Year","Month","DAY_WEEK","UCRPART","X","Y","STREETNAME","XSTREETNAME","Location"
"4552",120517913,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",816,"08/20/2012 02:00:00 AM","Unarmed","No","No","Last",2012,8,"Monday","Part One",756816.18117919,2955538.70171285,"CAMBRIDGE ST","","(42.35754635, -71.12761454)"
"4553",120517343,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",328,"08/19/2012 09:11:00 PM","Unarmed","No","No","First",2012,8,"Sunday","Part One",770986.03604152,2938693.69472052,"LAWRENCE AV","","(42.31114135, -71.07549956)"
"4554",120516924,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",33,"08/18/2012 01:30:00 PM","Unarmed","No","No","Day",2012,8,"Saturday","Part One",781996.12196093,2959514.40800028,"MAVERICK ST","","(42.36811634, -71.03437457)"
"4555",120516799,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E13",572,"08/17/2012 07:00:00 PM","Unarmed","No","No","First",2012,8,"Friday","Part One",764789.99659635,2939964.6866011,"WELD AV","","(42.31471135, -71.09838455)"
"4556",120516599,"BERPTA","RESIDENTIAL BURGLARY","05RB","D4",272,"08/19/2012 01:41:00 PM","Other","No","No","Day",2012,8,"Sunday","Part One",770144.58004728,2946679.55637343,"THORNDIKE ST","","(42.33306635, -71.07846455)"
"4557",120516325,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",649,"08/08/2012 06:00:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",760027.0169491,2937633.48030552,"BARDWELL ST","","(42.30837459, -71.11603338)"
"4558",120516262,"BERPTA","RESIDENTIAL BURGLARY","05RB","D14",775,"08/19/2012 01:30:00 AM","Knife","No","No","Last",2012,8,"Sunday","Part One",750464.50720277,2950081.73198377,"WALLINGFORD RD","","(42.34264591, -71.1511969)"
"4559",120516200,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",775,"08/18/2012 09:00:00 PM","Unarmed","No","No","First",2012,8,"Saturday","Part One",750464.50720277,2950081.73198377,"WALLINGFORD RD","","(42.34264591, -71.1511969)"
"4560",120516167,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",346,"08/18/2012 12:00:00 PM","Unarmed","No","No","Day",2012,8,"Saturday","Part One",774497.14548911,2937071.5230961,"FOX ST","","(42.30664135, -71.06254956)"
"4561",120516105,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",775,"08/19/2012 02:20:00 AM","Other","No","No","Last",2012,8,"Sunday","Part One",750464.50720277,2950081.73198377,"WALLINGFORD RD","","(42.34264591, -71.1511969)"
"4562",120514979,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",795,"08/18/2012 05:00:00 PM","Other","No","No","First",2012,8,"Saturday","Part One",754609.59799394,2953251.50385943,"ALLSTON ST","","(42.35129635, -71.13581454)"
"4563",120514424,"LARCRT","RESIDENTIAL BURGLARY","05RB","B3",456,"08/18/2012 04:43:00 PM","Unarmed","No","No","First",2012,8,"Saturday","Part One",769838.47239176,2934936.70715576,"GREENWOOD ST","","(42.30084758, -71.07981059)"
"4564",120514416,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",626,"08/16/2012 08:00:00 AM","Other","No","No","Day",2012,8,"Thursday","Part One",764275.47859652,2949905.62800527,"QUEENSBERRY ST","","(42.34199635, -71.10011455)"
"4565",120514056,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",10,"08/17/2012 06:00:00 PM","Other","No","No","First",2012,8,"Friday","Part One",788909.70951169,2967008.2270021,"ASHLEY ST","","(42.38857295, -71.008632)"
"4566",120513982,"BEIP  ","RESIDENTIAL BURGLARY","05RB","C11",353,"08/18/2012 08:25:00 AM","Unarmed","No","No","Day",2012,8,"Saturday","Part One",777712.12593577,2933985.15787777,"EVERDEAN ST","","(42.29812635, -71.05072457)"
"4567",120513571,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B2",326,"08/18/2012 01:20:00 AM","Unarmed","No","No","Last",2012,8,"Saturday","Part One",770975.99931618,2939079.93508977,"FAYSTON ST","","(42.31220135, -71.07552956)"
"4568",120513461,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",794,"08/17/2012 12:05:00 AM","Unarmed","No","No","Last",2012,8,"Friday","Part One",754342.99977386,2952696.43836851,"ALLSTON ST","","(42.34977635, -71.13680954)"
"4569",120513039,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",267,"08/17/2012 07:30:00 PM","Other","No","No","First",2012,8,"Friday","Part One",770286.25561694,2944003.54564935,"MT PLEASANT AV","","(42.32572135, -71.07798956)"
"4570",120512761,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",626,"08/17/2012 07:15:00 PM","Other","No","No","First",2012,8,"Friday","Part One",764833.15169377,2949637.58425002,"PARK DR","","(42.34125364, -71.09805647)"
"4571",120512696,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",800,"08/17/2012 06:03:00 PM","Other","No","No","First",2012,8,"Friday","Part One",756499.68574918,2953735.22894186,"BRIGHTON AV","","(42.35260135, -71.12881454)"
"4572",120512610,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",264,"08/17/2012 01:00:00 PM","Unarmed","No","No","Day",2012,8,"Friday","Part One",770913.32818169,2941891.16535969,"GAYLAND ST","","(42.31991635, -71.07570956)"
"4573",120512531,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",626,"08/17/2012 05:06:00 PM","Unarmed","No","No","First",2012,8,"Friday","Part One",764833.15169377,2949637.58425002,"PARK DR","","(42.34125364, -71.09805647)"
"4574",120512329,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B2",294,"08/17/2012 03:15:00 PM","Unarmed","No","No","Day",2012,8,"Friday","Part One",767798.90855751,2943792.2419381,"CIRCUIT ST","","(42.32517492, -71.08719132)"
"4575",120511587,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",292,"08/14/2012 10:00:00 AM","Other","No","No","Day",2012,8,"Tuesday","Part One",766795.87250585,2944899.47233519,"LAMBERT ST","","(42.32822647, -71.09088078)"
"4576",120511466,"LARCRT","RESIDENTIAL BURGLARY","05RB","D14",789,"08/15/2012 08:00:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",750169.4244596,2948679.46904027,"COMMONWEALTH AV","","(42.33880135, -71.15230953)"
"4577",120510724,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D4",271,"08/16/2012 09:47:00 PM","Other","No","No","First",2012,8,"Thursday","Part One",770739.87446035,2947681.0353416,"MASSACHUSETTS AV","","(42.33580635, -71.07624456)"
"4578",120510708,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",650,"08/16/2012 06:55:00 AM","Other","No","No","Last",2012,8,"Thursday","Part One",759965.3379386,2936572.38006552,"JAMAICA ST","","(42.30546363, -71.11627905)"
"4579",120510444,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",363,"08/15/2012 06:00:00 AM","Other","No","No","Last",2012,8,"Wednesday","Part One",774872.79532836,2932406.99732019,"CENTRE ST","","(42.29383635, -71.06124956)"
"4580",120510287,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",650,"08/16/2012 06:50:00 AM","Other","No","No","Last",2012,8,"Thursday","Part One",759965.3379386,2936572.38006552,"JAMAICA ST","","(42.30546363, -71.11627905)"
"4581",120510282,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",265,"08/16/2012 07:30:00 AM","Unarmed","No","No","Day",2012,8,"Thursday","Part One",769566.83415553,2942647.97782244,"BURTON AV","","(42.32201135, -71.08067455)"
"4582",120510043,"BERPT ","RESIDENTIAL BURGLARY","05RB","A1",70,"08/16/2012 06:30:00 AM","Unarmed","No","No","Last",2012,8,"Thursday","Part One",773192.40761302,2955634.2359706,"CHESTNUT ST","","(42.35759635, -71.06702456)"
"4583",120509801,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",245,"08/16/2012 08:15:00 AM","Unarmed","No","No","Day",2012,8,"Thursday","Part One",776052.16961002,2941308.70819128,"DORCHESTER AV","","(42.31824635, -71.05671956)"
"4584",120509770,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",462,"08/15/2012 04:00:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",771681.05925777,2935070.7396961,"ROSSETER ST","","(42.30119026, -71.07299707)"
"4585",120509619,"IVPREM","RESIDENTIAL BURGLARY","05RB","A15",54,"08/16/2012 12:54:00 PM","Other","No","No","Day",2012,8,"Thursday","Part One",773363.0650801,2964064.36182685,"BUNKER HILL ST","","(42.38072634, -71.06623456)"
"4586",120509568,"LARCRT","RESIDENTIAL BURGLARY","05RB","D14",938,"08/14/2012 10:00:00 AM","Unarmed","No","No","Day",2012,8,"Tuesday","Part One",752434.48226544,2951294.57109351,"FIDELIS WY","","(42.34595165, -71.14389142)"
"4587",120508531,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",296,"08/15/2012 08:30:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",769789.83863078,2942944.26036635,"COPELAND ST","","(42.32282135, -71.07984456)"
"4588",120508482,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E13",648,"08/15/2012 10:45:00 PM","Unarmed","No","No","First",2012,8,"Wednesday","Part One",760606.85273169,2937050.02182677,"CHILD ST","","(42.30676636, -71.11389955)"
"4589",120508452,"BERPT ","RESIDENTIAL BURGLARY","05RB","B3",434,"08/15/2012 06:00:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",769975.33563511,2928826.41852336,"STANTON ST","","(42.28407873, -71.07941605)"
"4590",120508320,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",12,"08/15/2012 06:00:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",788145.01845577,2965733.20133694,"BENNINGTON ST","","(42.38508634, -71.01148958)"
"4591",120508152,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",340,"08/14/2012 01:00:00 PM","Other","No","No","Day",2012,8,"Tuesday","Part One",773703.94661618,2936609.33734068,"DRAPER ST","","(42.30538422, -71.06549055)"
"4592",120508024,"BERPTA","RESIDENTIAL BURGLARY","05RB","D4",170,"08/04/2012 09:00:00 AM","Other","No","No","Day",2012,8,"Saturday","Part One",770692.58813761,2948491.65051827,"WORCESTER ST","","(42.33803135, -71.07640455)"
"4593",120507804,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",307,"08/15/2012 04:56:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",765742.36116144,2940184.20092586,"WARDMAN RD","","(42.31530135, -71.09485955)"
"4594",120507605,"BERPTA","RESIDENTIAL BURGLARY","05RB","B2",180,"08/15/2012 03:55:00 PM","Other","No","No","Day",2012,8,"Wednesday","Part One",771307.43631735,2944239.2213591,"EUSTIS ST","","(42.32635413, -71.07420898)"
"4595",120507496,"BEIP  ","RESIDENTIAL BURGLARY","05RB","C11",249,"08/15/2012 02:23:00 AM","Other","No","No","Last",2012,8,"Wednesday","Part One",776704.02952677,2939614.17778769,"SAXTON ST","","(42.31358717, -71.05434207)"
"4596",120506491,"BERPT ","RESIDENTIAL BURGLARY","05RB","B3",467,"08/14/2012 10:00:00 PM","Unarmed","No","No","First",2012,8,"Tuesday","Part One",765539.58138327,2929325.23314252,"DEERING RD","","(42.28550636, -71.09579955)"
"4597",120505878,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",796,"08/13/2012 12:01:00 PM","Other","No","No","Day",2012,8,"Monday","Part One",756582.54221077,2953012.74482252,"COMMONWEALTH AV","","(42.35061784, -71.12851965)"
"4598",120505769,"BERPT ","RESIDENTIAL BURGLARY","05RB","E18",522,"08/14/2012 06:50:00 PM","Unarmed","No","No","First",2012,8,"Tuesday","Part One",758209.28600452,2916569.5365411,"EASTON AV","","(42.25059584, -71.12309745)"
"4599",120505255,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",571,"08/14/2012 12:30:00 PM","Other","No","No","Day",2012,8,"Tuesday","Part One",763727.94950786,2938321.62164576,"FOREST HILLS ST","","(42.31021635, -71.10233955)"
"4600",120505128,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D14",788,"08/14/2012 02:00:00 PM","Other","No","No","Day",2012,8,"Tuesday","Part One",751046.5683746,2948726.79210836,"SUTHERLAND RD","","(42.33892135, -71.14906453)"
"4601",120504701,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D4",285,"08/14/2012 10:49:00 AM","Other","No","No","Day",2012,8,"Tuesday","Part One",768705.79421094,2948126.55315135,"HAMMOND ST","","(42.33705635, -71.08375955)"
"4602",120504226,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",363,"08/14/2012 06:05:00 AM","Other","No","No","Last",2012,8,"Tuesday","Part One",775063.17847777,2932477.21798026,"CENTRE ST","","(42.29402635, -71.06054456)"
"4603",120504029,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E18",481,"08/14/2012 01:15:00 AM","Unarmed","No","No","Last",2012,8,"Tuesday","Part One",764845.12509502,2922805.78948852,"ROSEWOOD ST","","(42.26762554, -71.09847937)"
"4604",120503758,"UNK   ","RESIDENTIAL BURGLARY","05RB","D4",159,"08/13/2012 10:00:00 PM","Unarmed","No","No","First",2012,8,"Monday","Part One",771798.48454785,2950093.3612256,"UPTON ST","","(42.34241135, -71.07228455)"
"4605",120503312,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",389,"08/13/2012 08:00:00 AM","Unarmed","No","No","Day",2012,8,"Monday","Part One",775979.26096318,2927585.46693702,"MILWOOD TR","","(42.2805901, -71.05725253)"
"4606",120503238,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",192,"08/13/2012 04:35:00 PM","Unarmed","No","No","First",2012,8,"Monday","Part One",776576.86114594,2945192.58132902,"WENDELLER ST","","(42.32889635, -71.05470456)"
"4607",120503197,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",25,"08/13/2012 08:30:00 AM","Other","No","No","Day",2012,8,"Monday","Part One",781067.49389694,2964564.01765169,"FALCON ST","","(42.38198635, -71.03770957)"
"4608",120503148,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",791,"08/13/2012 07:30:00 AM","Other","No","No","Day",2012,8,"Monday","Part One",753362.1976016,2951120.70890844,"SUMMIT AV","","(42.34546389, -71.14046241)"
"4609",120503025,"LARCRT","RESIDENTIAL BURGLARY","05RB","E5",777,"08/11/2012 06:30:00 PM","Unarmed","No","No","First",2012,8,"Saturday","Part One",753629.30303852,2926139.66405435,"LISZT ST","","(42.27691136, -71.13986453)"
"4610",120502920,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",379,"08/13/2012 01:00:00 AM","Unarmed","No","No","Last",2012,8,"Monday","Part One",777212.22896969,2928711.13758594,"BRANTON ST","","(42.28366136, -71.05267457)"
"4611",120502637,"BERPT ","RESIDENTIAL BURGLARY","05RB","A15",57,"08/12/2012 09:00:00 PM","Other","No","No","First",2012,8,"Sunday","Part One",774826.28492268,2962723.45604411,"MONUMENT SQ","","(42.37702634, -71.06084456)"
"4612",120502618,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",259,"08/10/2012 03:00:00 PM","Other","No","No","Day",2012,8,"Friday","Part One",772480.01271235,2940803.51333553,"ALEXANDER ST","","(42.31691026, -71.06993692)"
"4613",120502515,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",359,"08/13/2012 08:20:00 AM","Other","No","No","Day",2012,8,"Monday","Part One",772899.41935385,2933138.53653952,"ALPHA RD","","(42.29587136, -71.06852957)"
"4614",120502479,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E5",713,"08/13/2012 11:54:00 AM","Other","No","No","Day",2012,8,"Monday","Part One",748817.99934093,2920221.01480244,"WASHINGTON ST","","(42.26072446, -71.15773041)"
"4615",120502223,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D14",765,"08/13/2012 09:29:00 AM","Unarmed","No","No","Day",2012,8,"Monday","Part One",748551.49528077,2954361.62270218,"FALKLAND ST","","(42.35441135, -71.15820953)"
"4616",120501843,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",348,"07/22/2012 12:30:00 PM","Unarmed","No","No","Day",2012,7,"Sunday","Part One",772011.94803169,2936654.39991461,"OLNEY ST","","(42.30553135, -71.07174456)"
"4617",120501722,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",652,"08/12/2012 11:05:00 PM","Other","No","No","First",2012,8,"Sunday","Part One",759963.48623627,2935912.57462661,"HAMPSTEAD ST","","(42.30365311, -71.11629687)"
"4618",120501521,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B2",605,"08/12/2012 09:58:00 PM","Unarmed","No","No","First",2012,8,"Sunday","Part One",762467.39723894,2946260.24651652,"STOCKWELL ST","","(42.33201635, -71.10686455)"
"4619",120501120,"LARCRT","RESIDENTIAL BURGLARY","05RB","D14",792,"08/12/2012 06:00:00 PM","Unarmed","No","No","First",2012,8,"Sunday","Part One",754352.69398018,2951054.73758368,"COREY RD","","(42.34527135, -71.13679954)"
"4620",120499968,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B3",437,"08/12/2012 02:30:00 AM","Other","No","No","Last",2012,8,"Sunday","Part One",771616.08858719,2931001.17959377,"WHITFIELD ST","","(42.29002405, -71.07331249)"
"4621",120499789,"REQP  ","RESIDENTIAL BURGLARY","05RB","D14",752,"08/12/2012 12:45:00 AM","Other","No","No","Last",2012,8,"Sunday","Part One",745999.02007077,2953468.09594594,"BIGELOW ST","","(42.35198715, -71.16766555)"
"4622",120499668,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",296,"08/11/2012 08:00:00 PM","Unarmed","No","No","First",2012,8,"Saturday","Part One",769365.61080469,2942619.28266986,"COPELAND ST","","(42.32193532, -71.08141914)"
"4623",120499628,"BERPT ","RESIDENTIAL BURGLARY","05RB","A1",117,"08/10/2012 09:41:00 PM","Unarmed","No","No","First",2012,8,"Friday","Part One",773925.18961203,2953722.89333661,"BOYLSTON ST","","(42.35234134, -71.06434956)"
"4624",120499617,"BERPT ","RESIDENTIAL BURGLARY","05RB","E5",681,"08/11/2012 07:30:00 PM","Other","No","No","First",2012,8,"Saturday","Part One",754777.98217161,2928391.20023368,"ROSLINDALE AV","","(42.28307636, -71.13558454)"
"4625",120499595,"LANTEN","RESIDENTIAL BURGLARY","05RB","A7",24,"08/11/2012 07:00:00 AM","Other","No","No","Last",2012,8,"Saturday","Part One",781304.76015469,2963659.69039211,"EUTAW ST","","(42.37950134, -71.03684957)"
"4626",120499490,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",792,"08/11/2012 05:00:00 PM","Unarmed","No","No","First",2012,8,"Saturday","Part One",753475.49822802,2951362.6047501,"COMMONWEALTH CT","","(42.34612635, -71.14003953)"
"4627",120498260,"BERPT ","RESIDENTIAL BURGLARY","05RB","E5",551,"08/10/2012 08:30:00 PM","Other","No","No","First",2012,8,"Friday","Part One",756435.62222902,2924921.76065028,"BEECH ST","","(42.27353636, -71.12951454)"
"4628",120498109,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",213,"08/11/2012 12:30:00 AM","Other","No","No","Last",2012,8,"Saturday","Part One",778996.36057202,2948111.64930977,"W 3RD ST","","(42.33687135, -71.04569955)"
"4629",120497277,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",381,"08/10/2012 02:30:00 PM","Other","No","No","Day",2012,8,"Friday","Part One",778812.4498506,2929295.37460643,"HALLET ST","","(42.28524136, -71.04674957)"
"4630",120496977,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",646,"08/10/2012 10:15:00 AM","Other","No","No","Day",2012,8,"Friday","Part One",760552.48210552,2937408.73370777,"CAROLINA AV","  ","(42.30775136, -71.11409455)"
"4631",120496116,"BERPT ","RESIDENTIAL BURGLARY","05RB","E18",522,"08/10/2012 05:00:00 AM","Other","No","No","Last",2012,8,"Friday","Part One",758019.89432294,2917493.55962744,"DANA AV","","(42.25313373, -71.12378192)"
"4632",120494595,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",795,"08/08/2012 07:15:00 PM","Unarmed","No","No","First",2012,8,"Wednesday","Part One",754398.12991294,2953715.24637027,"ADELLA PL","","(42.35257135, -71.13658954)"
"4633",120494440,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",316,"08/09/2012 09:00:00 AM","Other","No","No","Day",2012,8,"Thursday","Part One",766270.53300535,2939742.11847669,"RUTHVEN ST","","(42.31408136, -71.09291454)"
"4634",120494324,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",276,"08/09/2012 10:30:00 AM","Other","No","No","Day",2012,8,"Thursday","Part One",769058.72067044,2946451.91640878,"WILLIAMS ST","","(42.33245635, -71.08248455)"
"4635",120494151,"BERPT ","RESIDENTIAL BURGLARY","05RB","E5",910,"07/07/2012 07:00:00 PM","Other","No","No","First",2012,7,"Saturday","Part One",754377.14176593,2926246.69369593,"BEECHLAND ST","","(42.27719636, -71.13709953)"
"4636",120493584,"ALARMR","RESIDENTIAL BURGLARY","05RB","C11",353,"08/09/2012 11:21:00 AM","Other","No","No","Day",2012,8,"Thursday","Part One",777628.15530319,2934518.59742768,"EVERDEAN ST","","(42.29959135, -71.05102457)"
"4637",120492966,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D14",788,"08/09/2012 02:16:00 AM","Unarmed","No","No","Last",2012,8,"Thursday","Part One",750665.22333677,2949100.81531043,"CHISWICK RD","","(42.33995198, -71.15046934)"
"4638",120492415,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B3",432,"08/08/2012 06:40:00 PM","Other","No","No","First",2012,8,"Wednesday","Part One",769114.19660936,2930419.32084936,"CALLENDER ST","","(42.28846136, -71.08256956)"
"4639",120492052,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",648,"08/08/2012 08:30:00 AM","Other","No","No","Day",2012,8,"Wednesday","Part One",760606.85273169,2937050.02182677,"CHILD ST","","(42.30676636, -71.11389955)"
"4640",120491994,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",648,"08/08/2012 09:40:00 AM","Other","No","No","Day",2012,8,"Wednesday","Part One",760239.05031769,2937031.95788652,"SOUTH ST","","(42.30672135, -71.11525955)"
"4641",120491848,"UNK   ","RESIDENTIAL BURGLARY","05RB","C6",200,"08/08/2012 04:34:00 PM","Unarmed","No","No","First",2012,8,"Wednesday","Part One",776215.30018927,2950270.3628401,"ATHENS ST","ATHENS ST","(42.34283511, -71.05594389)"
"4642",120491135,"LARCRT","RESIDENTIAL BURGLARY","05RB","B2",606,"02/29/2012 12:00:00 PM","Unarmed","No","No","Day",2012,2,"Wednesday","Part One",761822.24465785,2945818.81924976,"PARKER HILL AV","","(42.33081319, -71.10925798)"
"4643",120491015,"LARCRT","RESIDENTIAL BURGLARY","05RB","A7",902,"08/06/2012 06:00:00 AM","Unarmed","No","No","Last",2012,8,"Monday","Part One",780144.13124236,2959668.36569761,"JACOBBE RD","","(42.36856634, -71.04122457)"
"4644",120489873,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E13",648,"08/07/2012 07:24:00 PM","Unarmed","No","No","First",2012,8,"Tuesday","Part One",760786.65453743,2936770.23137586,"MCBRIDE ST","","(42.30599636, -71.11323955)"
"4645",120489850,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",345,"08/07/2012 09:00:00 AM","Unarmed","No","No","Day",2012,8,"Tuesday","Part One",774009.21962769,2935946.59719636,"DRAPER ST","","(42.30356135, -71.06437456)"
"4646",120489747,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",794,"08/03/2012 03:00:00 PM","Other","No","No","Day",2012,8,"Friday","Part One",754544.02955552,2952832.00994778,"LONG AV","","(42.35014601, -71.13606372)"
"4647",120489643,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",765,"08/07/2012 12:15:00 AM","Other","No","No","Last",2012,8,"Tuesday","Part One",747339.65026351,2954590.03202227,"BROOKS ST","HOBART ST","(42.35505135, -71.16268953)"
"4648",120489082,"LARCRT","RESIDENTIAL BURGLARY","05RB","E13",579,"08/06/2012 11:00:00 PM","Unarmed","No","No","First",2012,8,"Monday","Part One",763323.89486977,2942563.00784802,"PRIESING ST","","(42.32186009, -71.1037605)"
